Test ID,Test name,Test type,Test param 1,Test param 2,Test param 3,Time [s],Trace 1,Trace 2,Trace 3,Trace 4,Trace 5,Trace 6,Trace 7,Trace 8,Trace 9,Trace 10,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6
ea644dea-710a-4150-ad9a-ec3d0e14865b,Test 53,Type 19,Param 1.1,Param 2.7,Param 3.1,5,0.59,1,0.26,0.64,0.14,1,0,0.37,0.39,0.73,,,,,,
ea644dea-710a-4150-ad9a-ec3d0e14865b,Test 53,Type 19,Param 1.1,Param 2.7,Param 3.1,6,0.34,0.07,0.19,0.44,0.09,0.62,0.51,0.41,0.49,0.75,,,,,,
ea644dea-710a-4150-ad9a-ec3d0e14865b,Test 53,Type 19,Param 1.1,Param 2.7,Param 3.1,7,0.2,0,0.05,0.04,0.03,0.87,0.18,0.23,0.03,0.68,,,,,,
ea644dea-710a-4150-ad9a-ec3d0e14865b,Test 53,Type 19,Param 1.1,Param 2.7,Param 3.1,8,0.08,0.04,0.03,0.04,0.04,0.39,0.98,0.42,0.48,0,,,,,,
ea644dea-710a-4150-ad9a-ec3d0e14865b,Test 53,Type 19,Param 1.1,Param 2.7,Param 3.1,9,1,0.09,1,0.52,1,0,1,0.38,0.44,0.71,,,,,,
ea644dea-710a-4150-ad9a-ec3d0e14865b,Test 53,Type 19,Param 1.1,Param 2.7,Param 3.1,10,0.33,0.95,0.06,1,0.6,0.36,0.8,0.45,0.49,0.66,,,,,,
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,1,0,0.01,0.21,0.11,0,0,0.9,1,1,0.71,56.78,220.41,7.52,3.96,7.07,7.37
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,2,0.13,0.44,0.07,0,0.33,0.43,0.88,0.26,0.4,0.75,,,,,,
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,3,1,1,1,1,0.97,1,0.69,0.1,0.07,0.21,,,,,,
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,4,0.12,0.01,0,0.25,0.19,0.52,1,0.19,0.4,1,,,,,,
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,5,0.43,0.04,0.6,0.5,1,0.54,0,0.24,0.28,0,,,,,,
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,6,0.3,0.02,0.38,0.29,0.23,0.54,0.04,0.09,0,0.73,,,,,,
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,7,0.36,0.05,0.54,0.37,0.45,0.49,0.97,0,0.03,0.11,,,,,,
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,8,0.38,0.48,0.71,0.3,0.63,0.18,0.71,0.11,0.24,0.64,,,,,,
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,9,0.24,0.45,0.38,0.41,0.57,0.12,0.68,0.21,0.18,0.52,,,,,,
5a8a0ad3-fe45-4ce9-8a71-4ee53d7319ff,Test 54,Type 20,Param 1.1,Param 2.7,Param 3.1,10,0.24,0,0.14,0.2,0.11,0.71,0.33,0.18,0.14,0.16,,,,,,
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,1,1,0,0.47,0,0,1,0.87,1,1,1,19.96,5.23,4.76,9.55,4.05,8.75
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,2,0.53,0.66,0.06,0.17,0,0.29,0.25,0.22,0.23,0.48,,,,,,
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,3,0,0.09,0.43,0.58,0,0,1,0.03,0.04,0.21,,,,,,
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,4,0.29,0.01,0.16,0.91,0.01,0.3,0.44,0,0,0,,,,,,
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,5,0.06,0.03,0,1,0,0.09,0.81,0.02,0.01,0.15,,,,,,
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,6,0.63,0.38,0.1,0.43,0,0.48,0.94,0.03,0.02,0.17,,,,,,
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,7,0.96,0.35,0.17,0.89,0.01,0.72,1,0.02,0.02,0.21,,,,,,
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,8,0.98,1,0.54,0.97,0.28,0.38,0,0.04,0.02,0.12,,,,,,
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,9,0.58,0.46,0.43,0.73,0.2,0.32,0.69,0.04,0.02,0.18,,,,,,
4a2c507e-76ae-4c7a-a6ba-b07e15ad5e35,Test 55,Type 19,Param 1.1,Param 2.7,Param 3.1,10,0.91,0.07,1,0.88,1,0.72,0.81,0.04,0.03,0.19,,,,,,
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,1,0,0.5,0.57,1,1,0,0,1,0.33,0,84.86,216.65,3.43,6.35,3.85,3.9
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,2,0.26,0.5,1,0.21,0.34,0.26,0.43,0.33,0.75,0.98,,,,,,
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,3,0.33,0.03,0.08,0,0.11,0.52,0.3,0,0.25,1,,,,,,
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,4,0.88,0.91,0.07,0.2,0.12,0.83,0.52,0.28,0.15,0.97,,,,,,
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,5,0.56,0.04,0.07,0.23,0.11,0.68,1,0.22,0,0.98,,,,,,
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,6,0.6,0.04,0,0.04,0.11,0.75,0.39,0.3,0.33,0.97,,,,,,
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,7,0.68,0.05,0.07,0.06,0.23,0.8,0.91,0.2,0.12,0.98,,,,,,
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,8,0.81,0.07,0.03,0.09,0.11,0.91,0.39,0.34,0.7,0.99,,,,,,
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,9,1,1,0.21,0.21,0,0.9,0.57,0.33,1,0.98,,,,,,
05bf6c1e-c0e1-443f-8463-513ae0f29aae,Test 56,Type 20,Param 1.1,Param 2.7,Param 3.1,10,0.95,0,0.01,0.32,0.34,1,0.78,0.27,0.41,0.98,,,,,,
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,1,0.4,0.67,0.29,0.35,0.07,0.46,0.32,1,1,1,36.29,930.72,6.19,3.52,3.61,6.48
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,2,0.08,0.23,0.14,0.15,0.07,0.12,0.37,0.05,0,0,,,,,,
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,3,0,0.46,0.05,0.16,0.02,0,0,0.06,0.09,0.07,,,,,,
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,4,0.07,0.42,0,0.07,0,0.34,0.3,0.18,0.19,0.13,,,,,,
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,5,0.3,0.45,0.08,0,0.04,0.82,0.38,0.11,0.12,0.12,,,,,,
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,6,0.3,1,0.02,0.01,0,0.8,1,0.19,0.19,0.27,,,,,,
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,7,0.71,0.53,0.39,0.5,0.18,1,0.38,0,0.01,0.1,,,,,,
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,8,0.12,0.45,0.17,0.19,0.04,0.1,0.27,0.02,0.09,0.13,,,,,,
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,9,0.58,0,1,0.22,1,0.08,0.35,0.11,0.1,0.02,,,,,,
59296310-ff50-4749-baea-539395eb3cd5,Test 57,Type 19,Param 1.1,Param 2.7,Param 3.1,10,1,0.5,0.98,1,0.77,0.45,0.03,0.12,0.11,0.04,,,,,,
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,1,0.01,1,0.04,0.08,0.03,0,0.95,1,1,0.64,32.91,461.34,6.03,7.34,9.65,1.65
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,2,0,0.53,0.02,0,0,0.15,0.74,0.04,0.07,0,,,,,,
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,3,0.18,0.56,0.03,0.02,0.03,0.66,1,0.04,0.31,1,,,,,,
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,4,0.15,0,0.06,0.01,0.01,0.64,0.78,0.19,0.33,0.58,,,,,,
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,5,0.01,0.51,0,0,0.04,0.23,0.58,0.26,0.44,0.65,,,,,,
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,6,0.15,0.84,0.04,0.16,0,0.42,0.86,0.22,0.45,0.69,,,,,,
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,7,0.67,0.59,0.37,0.89,0.12,1,0.48,0.2,0.38,0.91,,,,,,
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,8,0.16,0,0.11,0.29,0.01,0.43,0.88,0.21,0.48,0.9,,,,,,
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,9,0.34,0.56,0.27,0.22,1,0.51,0,0.05,0.29,0.53,,,,,,
9f3f3197-6291-4ee2-95a8-7949c6ce94e6,Test 58,Type 20,Param 1.1,Param 2.7,Param 3.1,10,1,0.62,1,1,0.63,0.49,0.77,0,0,0.25,,,,,,
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,1,0,0.31,0.15,0.71,0.06,0,0.43,1,0.26,0.35,87.16,223.48,3.65,8.59,3.87,2.19
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,2,0.82,0.4,1,0.68,0.06,0.54,0,0.01,0.07,0.83,,,,,,
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,3,0.63,0.32,0.96,1,0.14,0.3,0.74,0.17,0.17,0.81,,,,,,
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,4,0.2,0,0.37,0.65,0.11,0.35,0.74,0,0,0.72,,,,,,
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,5,0.89,1,0.07,0.8,0.64,0.75,0.7,0.11,0.26,0.8,,,,,,
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,6,0.75,0.33,0.56,0.53,1,0.77,0.78,0.2,0.57,0,,,,,,
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,7,1,0.34,0.63,0.84,0.77,1,0.7,0.21,0.58,1,,,,,,
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,8,0.21,0.01,0,0.97,0,0.52,0.78,0.16,0.38,0.96,,,,,,
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,9,0.37,0,0.69,0.22,0.03,0.47,0.43,0.09,0.24,0.94,,,,,,
679942dc-d368-41f5-9af2-436bf3dbca3b,Test 59,Type 19,Param 1.1,Param 2.7,Param 3.1,10,0.18,0.35,0.19,0,0.14,0.32,1,0.41,1,0.81,,,,,,
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,1,0.65,0.65,0.68,0.4,1,0.62,1,1,0.3,0.52,5.62,44.47,5.28,4.65,3.35,3.32
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,2,0.34,0.49,0.32,0.34,0.89,0.43,0.5,0,0.29,0.92,,,,,,
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,3,0.43,1,0.22,0.47,0.79,0.57,0.94,0.18,0.84,0.96,,,,,,
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,4,1,0.43,1,1,0.77,1,0.31,0.11,0.55,0.97,,,,,,
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,5,0.22,0.39,0.17,0.24,0.5,0.4,0,0.18,1,0.14,,,,,,
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,6,0.11,0.36,0.16,0.05,0.1,0.17,0.69,0.09,0.56,0.96,,,,,,
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,7,0.19,0.33,0.18,0,0,0.42,0.56,0.05,0.51,1,,,,,,
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,8,0.04,0.34,0,0.03,0.03,0.27,0.5,0,0,0.93,,,,,,
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,9,0.04,0.32,0.06,0,0,0.18,0.75,0.1,0.58,0.99,,,,,,
bed4a1fa-462a-4df7-a6ea-038a3b31edbd,Test 60,Type 20,Param 1.1,Param 2.7,Param 3.1,10,0,0,0.15,0.16,0.02,0,0.81,0.14,0.81,0,,,,,,
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,1,0.64,0.43,0.43,0.69,0.14,0.6,0.82,1,1,1,30.25,289.72,5.61,7.11,7.54,9.03
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,2,1,0.57,1,0.55,1,0.59,0,0.25,0.23,0.32,,,,,,
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,3,0.24,1,0,0.71,0.28,0.26,0.06,0.04,0.07,0.27,,,,,,
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,4,0.27,0,0.23,1,0.28,0.43,0,0.04,0,0.04,,,,,,
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,5,0.17,0.43,0.03,0.11,0.14,0.5,0.94,0.08,0.02,0.03,,,,,,
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,6,0.18,0.46,0.17,0.27,0.57,0.38,0.94,0.08,0.01,0,,,,,,
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,7,0.25,0.44,0.27,0.81,0.14,0.27,0.94,0,0.01,0.11,,,,,,
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,8,0,0.48,0.52,0,0,0,0.53,0.07,0,0.1,,,,,,
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,9,0.23,0.46,0.24,0.38,0.28,0.36,1,0.09,0.02,0.01,,,,,,
1038e5ba-853e-45e2-a728-af318acc11fd,Test 61,Type 19,Param 1.1,Param 2.7,Param 3.1,10,0.8,0.46,0.18,0.35,0.57,1,0.82,0.08,0.02,0,,,,,,
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,1,0,0.51,0.16,0,0.79,0,0.69,1,0,1,28.21,944.7,8.55,6.18,2.31,4.22
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,2,0.52,0.5,0.64,0.14,1,0.49,0.92,0.17,0.38,0.75,,,,,,
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,3,0.44,0.54,0.37,0.33,0,0.47,0.92,0,0.38,0.07,,,,,,
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,4,0.59,0.5,0.38,0.63,0.2,0.63,1,0.26,0.7,0.91,,,,,,
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,5,0.58,0.5,0.51,0.16,0.59,0.63,0.39,0.18,0.67,0.79,,,,,,
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,6,0.84,0.53,0.53,0.81,0.2,0.88,0.54,0.14,0.49,0.76,,,,,,
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,7,0.73,0,0.75,0.78,0.2,0.75,0.69,0.46,0.99,0.8,,,,,,
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,8,1,1,1,0.84,0.4,0.85,0.39,0.58,1,0,,,,,,
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,9,0.95,0.49,0.57,1,0.39,1,0.15,0.36,0.86,0.95,,,,,,
f967e29c-8fd3-4bd3-858a-f99501f50a1c,Test 62,Type 20,Param 1.1,Param 2.7,Param 3.1,10,0.63,0.5,0,0.59,0.59,0.82,0,0.26,0.66,0.59,,,,,,
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,1,0.71,0.49,0.05,0.44,0.06,1,0.31,0.14,0.79,1,22.21,551.04,6.05,6.05,4.14,2.12
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,2,0,0,0.01,0.1,0.01,0.15,0.85,0.05,0.7,0.76,,,,,,
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,3,0.3,0.72,0.04,0.05,0.04,0.43,1,0.04,0.62,0.25,,,,,,
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,4,0.26,0.49,0.04,0.14,0.04,0.4,0.84,0.06,0.86,0.38,,,,,,
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,5,0.15,0.45,0,0.09,0,0.28,0.15,0.05,0.67,0.36,,,,,,
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,6,0.48,0.02,0.02,0.23,0.02,0.89,0.34,0.07,1,0.34,,,,,,
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,7,0.15,0.47,0.02,0.09,0.02,0.25,0,0.05,0.7,0.27,,,,,,
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,8,0.07,1,0.02,0,0.02,0,0.04,0.04,0.59,0,,,,,,
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,9,0.27,0.33,0.02,0.21,0.02,0.45,0.12,1,0.64,0.16,,,,,,
85403db6-bf52-4192-a09d-6c672b81ea54,Test 53,Type 19,Param 1.2,Param 2.7,Param 3.1,10,1,0.26,1,1,1,0.61,0.63,0,0,0.5,,,,,,
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,1,0.06,0.04,0.12,0.12,0.13,0.07,0.13,0.97,0.17,0.28,92.38,465.56,3.14,4.19,4.6,8.46
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,2,0.79,1,1,0.62,1,0.57,0.76,0.08,0.07,0.04,,,,,,
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,3,1,0.38,0.84,1,0.84,1,0.02,0,0.01,0.08,,,,,,
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,4,0.09,0.08,0.21,0.08,0.23,0.09,0,0.07,0.04,0.23,,,,,,
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,5,0.61,0.05,0.96,0.73,0.95,0.54,0.65,0.05,0.02,0.08,,,,,,
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,6,0.3,0.33,0.11,0.25,0.14,0.32,0.55,0.04,0,0,,,,,,
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,7,0.09,0.62,0.04,0.01,0.04,0,1,0.77,0.8,0.96,,,,,,
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,8,0,0,0.07,0,0.07,0.03,0.63,1,1,1,,,,,,
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,9,0.04,0.01,0,0,0,0.11,0.49,0.11,0.1,0.21,,,,,,
07659665-8ef0-4f93-a91b-468d50bec41c,Test 54,Type 20,Param 1.2,Param 2.7,Param 3.1,10,0.05,0.32,0.07,0.02,0.08,0,0.02,0.05,0.04,0.18,,,,,,
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,1,0.7,0.82,0.04,0.05,0.04,0.71,0.3,1,0,0.36,51.35,717.38,5.86,1.4,1.75,4.99
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,2,0.86,0.53,1,1,1,0,0,0,0.4,1,,,,,,
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,3,0,0.59,0.03,0.07,0.04,0.17,0.01,0.21,0.58,0.84,,,,,,
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,4,0.23,0,0.01,0.09,0.01,0.46,0.01,0.27,0.7,0.83,,,,,,
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,5,0.04,0.01,0.02,0.11,0.02,0.29,1,0.34,0.86,0.86,,,,,,
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,6,0.74,0.05,0.01,0,0.02,0.93,0.48,0.29,0.78,0,,,,,,
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,7,0.72,0.87,0.01,0.05,0.01,0.73,0.35,0.43,0.83,0.7,,,,,,
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,8,0.73,0.28,0,0.08,0,0.84,0.05,0.37,0.86,0.8,,,,,,
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,9,0.62,1,0,0.15,0.01,0.57,0.03,0.42,0.88,0.67,,,,,,
a5ca8712-1e8e-4d78-bd28-f0c0644c76b4,Test 55,Type 19,Param 1.2,Param 2.7,Param 3.1,10,1,0.68,0.02,0.04,0.02,1,0.03,0.36,1,0.92,,,,,,
b14136db-9784-4248-b509-2a7c56e464fe,Test 56,Type 20,Param 1.2,Param 2.7,Param 3.1,1,0,0.48,0.03,0.07,0.02,0,0.73,1,0.72,0,48.93,475.98,2.7,7.81,5.31,8.9
b14136db-9784-4248-b509-2a7c56e464fe,Test 56,Type 20,Param 1.2,Param 2.7,Param 3.1,2,1,0,1,1,1,1,0,0.16,1,0.98,,,,,,
b14136db-9784-4248-b509-2a7c56e464fe,Test 56,Type 20,Param 1.2,Param 2.7,Param 3.1,3,0.15,0.33,0.03,0.07,0.01,0.29,0.18,0.22,0.99,0.98,,,,,,
b14136db-9784-4248-b509-2a7c56e464fe,Test 56,Type 20,Param 1.2,Param 2.7,Param 3.1,4,0.22,1,0.14,0.08,0.13,0.24,0.73,0.16,0.72,0.96,,,,,,
b14136db-9784-4248-b509-2a7c56e464fe,Test 56,Type 20,Param 1.2,Param 2.7,Param 3.1,5,0.27,0.54,0,0,0,0.49,0.27,0.12,0.61,0.92,,,,,,
b14136db-9784-4248-b509-2a7c56e464fe,Test 56,Type 20,Param 1.2,Param 2.7,Param 3.1,6,0.31,0.55,0.21,0.21,0.21,0.39,0.91,0.17,0.63,1,,,,,,
b14136db-9784-4248-b509-2a7c56e464fe,Test 56,Type 20,Param 1.2,Param 2.7,Param 3.1,7,0.27,0.37,0.09,0.16,0.09,0.41,0.55,0,0.55,0.92,,,,,,
